,Sale_Price,Longitude,Latitude,Neighborhood,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Bedroom_AbvGr,Distance_m,Bath_AbvGr,Branch_Number
2703,80000,-93.655885,42.028002,South_and_West_of_Iowa_State_University,5220,OneFam,Fair,4,879,False,True,Normal,1936,1950,2,6181.070901753917,1,Branch_4
2704,157000,-93.655786,42.027997,South_and_West_of_Iowa_State_University,5500,OneFam,Average,4,1073,False,True,Normal,2004,2004,2,6172.955376428254,2,Branch_4
2705,148000,-93.67555,42.033521,Sawyer,11235,OneFam,Average,6,1382,False,True,Normal,1963,1979,3,7784.732623953553,2,Branch_3
2706,90000,-93.671213,42.033388,Sawyer,10791,Duplex,Average,6,1296,False,True,Normal,1967,1967,2,7425.509056420253,2,Branch_3
2707,154500,-93.675399,42.0333,Sawyer,8414,OneFam,Very_Good,6,1068,False,True,Normal,1963,2003,3,7772.089388718392,1,Branch_3
2708,153600,-93.674456,42.03224,Sawyer,11327,OneFam,Above_Average,6,1064,False,True,Normal,1967,1967,3,7694.413186193534,1,Branch_3
2710,132000,-93.675408,42.032383,Sawyer,10366,OneFam,Good,4,934,False,True,Normal,1964,1964,2,7773.083362983611,1,Branch_3
2712,158000,-93.676455,42.030611,Sawyer,11553,OneFam,Average,7,1159,False,True,Normal,1968,1968,3,7863.9969173859145,2,Branch_3
2713,149500,-93.672278,42.032216,Sawyer,7844,OneFam,Good,6,1400,True,True,Normal,1978,1978,3,7514.097583010173,2,Branch_3
2714,165000,-93.674385,42.030702,Sawyer,9535,OneFam,Average,7,1458,False,True,Normal,1967,1967,3,7692.335175118969,2,Branch_3
2715,180000,-93.673601,42.031362,Sawyer,10335,OneFam,Above_Average,7,1721,False,True,Normal,1968,1993,3,7625.33493436566,3,Branch_3
2716,160500,-93.672645,42.031347,Sawyer,7176,OneFam,Above_Average,6,1040,False,True,Normal,1978,1978,3,7546.2321807318785,1,Branch_3
2717,156500,-93.670204,42.030231,Sawyer,9662,Duplex,Below_Average,10,1967,False,True,Normal,1977,1977,6,7348.314304838286,2,Branch_3
2718,157000,-93.670514,42.030232,Sawyer,8235,Duplex,Below_Average,10,1949,False,True,Normal,1977,1977,6,7373.958681095418,2,Branch_3
2719,172500,-93.665569,42.033285,Sawyer,13650,OneFam,Average,8,1920,True,True,Normal,1958,1958,4,6958.091401086979,2,Branch_3
2720,155000,-93.665505,42.03247,Sawyer,13125,OneFam,Below_Average,8,1803,False,True,Normal,1957,2000,3,6952.975733876848,2,Branch_3
2722,105000,-93.667081,42.032307,Sawyer,17529,OneFam,Average,5,872,False,True,Normal,1924,1950,2,7083.652719232979,1,Branch_3
2723,145000,-93.669544,42.033686,Sawyer,10246,OneFam,Excellent,3,960,False,True,Normal,1965,2001,0,7287.572731129228,0,Branch_3
2724,168000,-93.66412,42.032478,Sawyer,14175,OneFam,Above_Average,6,1437,False,True,Normal,1956,1987,3,6838.282383700415,2,Branch_3
2725,278000,-93.668392,42.031635,Clear_Creek,20355,OneFam,Above_Average,6,1830,False,True,Normal,1967,1967,2,7193.402653126538,1,Branch_3
2726,164000,-93.667082,42.032157,Clear_Creek,13050,OneFam,Above_Average,4,1000,False,True,Normal,1963,1963,1,7083.937692974592,1,Branch_3
2727,225000,-93.662039,42.032575,Clear_Creek,15593,OneFam,Below_Average,7,2287,True,True,Normal,1953,1953,3,6665.878668247846,2,Branch_3
2728,130000,-93.678165,42.029453,Sawyer,10820,OneFam,Good,4,810,False,True,Normal,1971,1972,2,8010.844777336759,1,Branch_3
2729,142500,-93.676352,42.028836,Sawyer,13350,OneFam,Average,5,894,False,True,Normal,1974,1974,3,7864.637600038555,1,Branch_3
2730,148400,-93.674402,42.023651,Clear_Creek,1700,Twnhs,Average,7,1700,True,True,Normal,1980,1981,2,7759.437068148232,3,Branch_3
2732,146000,-93.666035,42.02653,Edwards,9375,OneFam,Average,6,1350,False,True,Normal,1954,1954,3,7033.478797653859,2,Branch_3
2734,225000,-93.662765,42.026667,Edwards,7800,OneFam,Very_Good,8,2008,True,True,Normal,1948,2002,3,6762.544571236354,3,Branch_3
2736,235000,-93.661562,42.02821,Edwards,19950,OneFam,Good,8,2009,True,True,Normal,1928,1950,4,6647.552793900215,2,Branch_3
2737,415000,-93.660664,42.028191,Edwards,19800,OneFam,Very_Good,7,3672,True,True,Normal,1935,1990,5,6573.598300429001,4,Branch_3
2738,182000,-93.660227,42.026458,Edwards,11679,OneFam,Average,6,1560,False,True,Normal,1962,1962,3,6556.067255538768,2,Branch_3
2739,135000,-93.666255,42.025846,Edwards,12048,OneFam,Above_Average,7,1488,False,True,Normal,1952,2002,3,7059.756749195866,1,Branch_3
2740,137000,-93.667188,42.025524,Edwards,10519,OneFam,Very_Good,6,1057,False,True,Normal,1955,1999,3,7140.612872411364,1,Branch_3
2741,136900,-93.666095,42.025102,Edwards,9525,OneFam,Below_Average,7,1855,True,True,Normal,1954,1972,4,7056.393860416213,2,Branch_3
2742,149900,-93.666096,42.025197,Edwards,9525,OneFam,Average,7,1609,True,True,Normal,1953,1953,5,7055.1711246409195,2,Branch_3
2743,123500,-93.660187,42.026308,Edwards,6420,OneFam,Good,6,1148,False,True,Normal,1952,1952,2,6554.643770909191,1,Branch_3
2744,93000,-93.6627359,42.0247523,Edwards,8335,OneFam,Average,5,1124,False,False,Normal,1954,1954,3,6785.584462345042,1,Branch_3
2745,91500,-93.658506,42.022824,Edwards,7585,OneFam,Fair,7,1456,True,True,Normal,1948,1950,4,6472.598497130488,1,Branch_3
2746,180000,-93.685537,42.032082,Sawyer_West,11200,OneFam,Average,5,1298,False,True,Normal,1985,1985,3,8612.16214177023,2,Branch_3
2748,215000,-93.68218,42.030933,Sawyer_West,9554,OneFam,Average,8,1911,True,True,Normal,1993,1994,3,8336.76190928483,3,Branch_3
2749,224500,-93.6801515,42.0315156,Sawyer_West,9069,Duplex,Very_Good,8,1440,False,True,Normal,1993,1993,2,8167.269685441647,2,Branch_3
2750,229800,-93.689071,42.024601,College_Creek,11003,OneFam,Average,7,1876,True,True,Partial,2005,2006,3,8953.194016560123,3,Branch_3
2752,194000,-93.690366,42.024555,College_Creek,7406,OneFam,Average,6,1220,False,True,Partial,2006,2006,2,9060.393200142658,2,Branch_3
2753,193879,-93.691234,42.024615,College_Creek,6762,OneFam,Average,6,1294,False,True,Partial,2006,2006,2,9131.21008050747,2,Branch_3
2754,221500,-93.688937,42.025687,College_Creek,11210,OneFam,Average,7,1614,False,True,Partial,2005,2006,3,8930.342036955391,2,Branch_3
2755,204900,-93.688925,42.025218,College_Creek,8990,OneFam,Average,5,1498,False,True,Partial,2006,2006,2,8934.257519594596,2,Branch_3
2756,239799,-93.688924,42.025194,College_Creek,8760,OneFam,Average,7,1962,True,True,Partial,2006,2006,3,8934.434201147704,3,Branch_3
2757,233555,-93.689485,42.02437,College_Creek,13377,OneFam,Average,7,1846,False,True,Partial,2006,2006,3,8990.001445854201,2,Branch_3
2758,260000,-93.689067,42.024481,College_Creek,11645,OneFam,Average,7,1734,False,True,Normal,2005,2005,3,8954.267291950544,2,Branch_3
2759,294900,-93.689084,42.023306,College_Creek,11645,OneFam,Average,6,1590,False,True,Partial,2005,2006,2,8970.435143946295,3,Branch_3
2760,209700,-93.688786,42.024376,College_Creek,10984,OneFam,Average,8,1809,True,True,Partial,2005,2006,3,8932.373215481184,3,Branch_3
2761,225000,-93.688934,42.023308,College_Creek,9316,OneFam,Average,7,1614,False,True,Normal,2005,2005,3,8958.075697331165,2,Branch_3
2762,181000,-93.688929,42.023138,College_Creek,9316,OneFam,Average,6,1596,True,True,Normal,2005,2005,3,8959.959185006537,3,Branch_3
2764,190000,-93.681349,42.028168,Clear_Creek,36500,OneFam,Average,7,1582,False,True,Normal,1964,1964,4,8282.264781712507,2,Branch_3
2765,180000,-93.682095,42.025573,Clear_Creek,21453,OneFam,Average,4,988,False,True,Normal,1969,1969,1,8367.469165790882,1,Branch_3
2766,280000,-93.683877,42.02438,Clear_Creek,70761,OneFam,Average,5,1533,False,True,Normal,1975,1975,2,8528.232520591513,2,Branch_3
2768,148000,-93.691896,42.022227,College_Creek,8846,OneFam,Average,5,914,False,True,Normal,1996,1996,2,9216.508280829861,1,Branch_3
2769,145000,-93.691873,42.022077,College_Creek,13015,OneFam,Above_Average,5,1100,False,True,Normal,1996,1996,3,9216.80339699801,2,Branch_3
2770,187000,-93.688302,42.021209,College_Creek,12438,OneFam,Average,6,1499,True,True,Normal,1995,1995,3,8937.363383895245,3,Branch_3
2771,193000,-93.690363,42.0209,College_Creek,8685,OneFam,Average,5,1425,False,True,Normal,1998,1998,3,9111.256349630783,2,Branch_3
2772,156000,-93.692005,42.019047,College_Creek,13568,OneFam,Average,5,990,False,True,Normal,1995,1995,3,9278.000754435714,1,Branch_3
2773,235000,-93.692606,42.018043,College_Creek,9100,OneFam,Average,6,1525,False,True,Normal,2000,2000,3,9346.294581439006,2,Branch_3
2774,217000,-93.692221,42.018123,College_Creek,9236,OneFam,Average,6,1494,False,True,Normal,1997,1997,3,9313.333880903458,2,Branch_3
2775,214000,-93.690215,42.017631,College_Creek,10264,OneFam,Average,6,1588,False,True,Normal,1999,1999,3,9159.919590807089,2,Branch_3
2776,196000,-93.691931,42.0168729,College_Creek,9272,OneFam,Average,7,1749,True,True,Normal,1999,1999,3,9315.443550573174,3,Branch_3
2777,217000,-93.689083,42.017929,College_Creek,13426,OneFam,Average,7,1779,True,True,Normal,1999,2000,3,9061.640423400877,3,Branch_3
2778,200000,-93.68923,42.01686,College_Creek,13450,OneFam,Average,8,1861,True,True,Normal,2002,2002,3,9096.296213510395,3,Branch_3
2779,192500,-93.691243,42.016217,College_Creek,14006,OneFam,Average,7,1776,True,True,Normal,2002,2002,3,9273.92313337488,3,Branch_3
2780,205000,-93.688577,42.016913,College_Creek,13704,OneFam,Average,6,1541,False,True,Normal,2001,2002,3,9042.112396517645,2,Branch_3
2781,132500,-93.686629,42.021388,College_Creek,10780,OneFam,Average,6,954,False,True,Normal,1976,1976,3,8797.382792458848,1,Branch_3
2782,157500,-93.686825,42.020145,College_Creek,8340,OneFam,Above_Average,6,1388,True,True,Normal,1977,1977,3,8834.739615796936,2,Branch_3
2783,174000,-93.687158,42.02007,College_Creek,10385,OneFam,Above_Average,6,1282,False,True,Normal,1978,1978,3,8863.305873593647,2,Branch_3
2784,128500,-93.684982,42.019697,College_Creek,9920,OneFam,Above_Average,5,971,False,True,Normal,1969,1969,3,8692.475934138989,2,Branch_3
2785,128500,-93.683468,42.021811,College_Creek,9560,OneFam,Good,5,864,False,True,Normal,1972,1972,3,8531.522355703855,1,Branch_3
2787,119900,-93.682979,42.020998,College_Creek,7200,OneFam,Very_Good,5,864,False,True,Normal,1972,1972,3,8505.165733805074,1,Branch_3
2788,137000,-93.681378,42.021785,Landmark,3612,Twnhs,Average,5,1320,True,True,Normal,1993,1994,3,8360.744563192573,3,Branch_3
2789,255000,-93.687703,42.01834,College_Creek,11367,OneFam,Average,7,1989,True,True,Normal,2002,2002,3,8940.89722355534,3,Branch_3
2790,222000,-93.686288,42.018664,College_Creek,9930,OneFam,Average,6,1762,True,True,Normal,2002,2002,3,8819.110375274882,3,Branch_3
2791,214000,-93.684421,42.017854,College_Creek,9468,OneFam,Average,7,1755,True,True,Normal,1999,1999,3,8684.070451521568,3,Branch_3
2792,220000,-93.685504,42.017055,College_Creek,11088,OneFam,Average,5,1358,False,True,Normal,2002,2002,1,8789.561390057937,2,Branch_3
2793,275000,-93.685697,42.018188,College_Creek,14781,OneFam,Average,7,1787,False,True,Normal,2001,2002,3,8780.73809853653,2,Branch_3
2794,197000,-93.687675,42.014494,College_Creek,8726,OneFam,Average,8,1909,True,True,Normal,2002,2002,4,9026.337668893613,3,Branch_3
2795,230000,-93.685571,42.016979,College_Creek,8125,OneFam,Average,6,1654,False,True,Normal,2002,2002,3,8796.702893917725,2,Branch_3
2796,268500,-93.683718,42.016904,College_Creek,10566,OneFam,Average,8,2214,True,True,Normal,1999,1999,3,8648.178913019497,3,Branch_3
2797,210900,-93.679147,42.01869,College_Creek,21533,OneFam,Average,9,2049,True,True,Normal,1996,1997,4,8237.528068518423,3,Branch_3
2798,227000,-93.681479,42.017856,College_Creek,11250,OneFam,Average,8,1939,True,True,Normal,1998,1998,3,8445.107480489434,3,Branch_3
2799,237000,-93.679803,42.017867,College_Creek,11250,OneFam,Average,8,1995,True,True,Normal,1995,1996,4,8308.874788616242,3,Branch_3
2800,274300,-93.682686,42.017858,College_Creek,9750,OneFam,Above_Average,8,2097,True,True,Normal,1998,1998,3,8543.051863279647,3,Branch_3
2801,216837,-93.681895,42.017186,College_Creek,9100,OneFam,Average,8,1836,False,True,Normal,2004,2005,3,8493.96892500339,2,Branch_3
2802,133000,-93.681191,42.016275,College_Creek,4435,TwnhsE,Average,4,848,False,True,Normal,2003,2003,1,8458.598328403277,1,Branch_3
2803,155900,-93.683728,42.016252,College_Creek,4435,TwnhsE,Average,3,848,False,True,Normal,2004,2004,1,8664.267107458227,1,Branch_3
2804,233230,-93.683777,42.016618,College_Creek,15611,OneFam,Average,8,1919,True,True,Partial,2006,2006,3,8659.587374565803,3,Branch_3
2805,207000,-93.687684,42.015914,College_Creek,8810,OneFam,Average,7,1390,False,True,Normal,2003,2003,3,8992.41511901788,2,Branch_3
2806,195000,-93.687685,42.016092,College_Creek,12393,OneFam,Average,8,1948,True,True,Normal,2004,2005,4,8988.338660618267,3,Branch_3
2807,200000,-93.687826,42.014636,College_Creek,9135,OneFam,Average,7,1700,False,True,Normal,2003,2003,3,9034.93787996341,2,Branch_3
2808,203160,-93.684089,42.014109,College_Creek,8581,OneFam,Average,7,1737,True,True,Partial,2006,2006,3,8747.557396752378,3,Branch_3
2809,195800,-93.684116,42.015793,College_Creek,8400,OneFam,Average,6,1611,True,True,Normal,2005,2005,3,8706.718577549695,3,Branch_3
2810,212900,-93.684116,42.016004,College_Creek,10084,OneFam,Average,7,1552,False,True,Partial,2005,2006,3,8701.598043789823,2,Branch_3
2811,196500,-93.685369,42.01397,College_Creek,11645,OneFam,Average,7,1720,True,True,Normal,2004,2004,3,8854.19443263029,3,Branch_3
2812,198000,-93.685872,42.013991,College_Creek,8772,OneFam,Average,6,1336,False,True,Partial,2005,2006,3,8894.102794120163,2,Branch_3
2813,173900,-93.683435,42.015765,College_Creek,8846,OneFam,Average,6,1500,True,True,Partial,2005,2006,3,8652.387359736347,3,Branch_3
2814,163990,-93.684332,42.013519,College_Creek,8461,OneFam,Average,8,1456,True,True,Partial,2005,2006,3,8783.029762186452,3,Branch_3
2815,164990,-93.683758,42.014593,College_Creek,8767,OneFam,Average,6,1310,False,True,Partial,2005,2005,3,8708.152687029582,2,Branch_3
2816,98000,-93.678267,42.0195855,Edwards,8777,OneFam,Above_Average,6,1436,True,True,Normal,1910,2000,3,8147.229181651721,2,Branch_3
2817,149900,-93.676369,42.020995,Edwards,17755,OneFam,Below_Average,6,1466,False,True,Normal,1959,1959,3,7965.006425419101,2,Branch_3
2818,102000,-93.676361,42.020342,Edwards,8877,OneFam,Average,6,1220,False,True,Normal,1951,1951,2,7976.830620211188,1,Branch_3
2822,196500,-93.672379,42.01899,Edwards,7162,OneFam,Average,8,1724,True,True,Normal,2003,2004,3,7681.449020645052,3,Branch_3
2823,117250,-93.671304,42.021168,Edwards,8050,OneFam,Average,4,914,False,False,Normal,2002,2002,2,7548.3920354444435,1,Branch_3
2824,229000,-93.671612,42.018648,Edwards,11060,OneFam,Average,9,2314,True,True,Normal,2003,2005,3,7627.105618959177,3,Branch_3
2825,145000,-93.670025,42.018961,Edwards,3675,TwnhsE,Average,5,1072,False,True,Normal,2005,2005,2,7491.298885637842,1,Branch_3
2826,140000,-93.669977,42.01896,Edwards,3675,TwnhsE,Average,5,1072,False,True,Partial,2005,2006,2,7487.433608768893,2,Branch_3
2827,142500,-93.669927,42.018959,Edwards,3675,TwnhsE,Average,5,1072,False,True,Partial,2005,2006,2,7483.4064377364675,1,Branch_3
2828,134000,-93.670063,42.018813,Edwards,2522,Twnhs,Average,7,1709,True,True,Normal,2004,2004,3,7497.816969265047,2,Branch_3
2829,130000,-93.670039,42.018812,Edwards,2522,Twnhs,Average,7,1709,True,True,Normal,2004,2004,3,7495.896962013306,2,Branch_3
2830,130000,-93.669985,42.01881,Edwards,2522,Twnhs,Average,7,1709,True,True,Normal,2004,2006,3,7491.571234910553,2,Branch_3
2831,137500,-93.66996,42.01881,Edwards,2522,Twnhs,Average,7,1709,True,True,Normal,2004,2004,3,7489.546987489599,2,Branch_3
2832,130000,-93.669924,42.018809,Edwards,3363,TwnhsE,Average,7,1708,True,True,Normal,2004,2004,3,7486.655513565524,2,Branch_3
2833,97900,-93.661951,42.02011,Edwards,6956,OneFam,Good,5,936,True,True,Normal,1948,1950,3,6810.665383862216,1,Branch_3
2837,104900,-93.660119,42.021432,Edwards,9738,OneFam,Good,7,1221,True,True,Normal,1924,1950,4,6632.391242456379,1,Branch_3
2838,115000,-93.663458,42.018848,Edwards,8172,OneFam,Good,5,864,False,True,Normal,1955,1990,2,6963.048382527727,1,Branch_3
2840,116000,-93.656753,42.022089,Edwards,8248,OneFam,Good,7,1250,True,True,Normal,1918,1950,3,6344.779039303891,2,Branch_3
2842,118500,-93.65564,42.02197,South_and_West_of_Iowa_State_University,6204,OneFam,Average,10,2230,True,True,Normal,1912,1950,5,6256.893743522265,1,Branch_4
2843,35000,-93.659043,42.021559,Edwards,8088,OneFam,Fair,3,498,False,True,Normal,1922,1955,1,6542.23027879551,1,Branch_3
2844,121000,-93.655631,42.020871,Edwards,11388,OneFam,Good,5,1273,True,True,Normal,1910,1993,3,6281.203993783319,1,Branch_3
2845,160000,-93.648562,42.020286,South_and_West_of_Iowa_State_University,7082,TwoFmCon,Very_Good,10,1928,True,False,Normal,1916,1995,5,5726.387812982221,2,Branch_4
2846,140000,-93.651811,42.018837,South_and_West_of_Iowa_State_University,8400,OneFam,Average,6,1595,True,True,Normal,1940,2000,2,6027.524052710435,1,Branch_4
2847,137000,-93.651285,42.018282,South_and_West_of_Iowa_State_University,10890,OneFam,Average,6,1551,True,True,Normal,1938,1950,3,6001.9685251825185,2,Branch_4
2849,160000,-93.646619,42.019093,South_and_West_of_Iowa_State_University,7000,OneFam,Very_Good,6,1479,True,True,Normal,1926,1997,3,5605.604615389312,1,Branch_4
2850,138887,-93.646438,42.01895,Crawford,13132,OneFam,Average,9,1784,True,True,Normal,1914,1950,4,5595.6010379967365,2,Branch_4
2851,149000,-93.648417,42.018808,South_and_West_of_Iowa_State_University,4899,OneFam,Very_Good,6,1510,True,True,Normal,1920,1950,3,5757.494764874,1,Branch_4
2852,102000,-93.648416,42.018857,South_and_West_of_Iowa_State_University,6000,OneFam,Average,7,1522,False,False,Normal,1926,1950,4,5755.927999509979,2,Branch_4
2854,200100,-93.6447118,42.0165794,Crawford,7588,OneFam,Above_Average,9,1802,True,True,Normal,1920,1950,4,5539.423851026153,2,Branch_4
2855,131000,-93.648415,42.016086,South_and_West_of_Iowa_State_University,10164,OneFam,Average,6,1465,True,True,Normal,1939,1950,3,5847.314297831147,2,Branch_4
2856,112000,-93.647027,42.016072,South_and_West_of_Iowa_State_University,6191,OneFam,Below_Average,6,1288,True,True,Normal,1941,1950,4,5739.064739287561,1,Branch_4
2858,195000,-93.644258,42.01874,Crawford,21780,OneFam,Average,7,1550,True,True,Normal,1920,1950,3,5429.184159286063,2,Branch_4
2859,230000,-93.642431,42.019059,Crawford,11435,OneFam,Good,7,1517,True,True,Normal,1929,1950,3,5274.114332659595,1,Branch_4
2860,194000,-93.64048,42.019759,Crawford,12400,OneFam,Above_Average,7,1717,True,True,Normal,1940,1950,2,5096.892670922244,2,Branch_4
2861,137500,-93.643443,42.017131,Crawford,11600,OneFam,Average,5,1180,False,True,Normal,1922,1950,2,5420.071906624872,1,Branch_4
2862,250000,-93.641155,42.016827,Crawford,11500,OneFam,Good,6,2057,True,True,Normal,1936,1987,3,5252.6544365749205,2,Branch_4
2863,218000,-93.642319,42.016385,Crawford,8170,OneFam,Good,7,1671,True,True,Normal,1929,1950,4,5360.05741213308,2,Branch_4
2864,239000,-93.641002,42.017589,Crawford,16560,OneFam,Very_Good,9,2345,True,True,Normal,1932,1950,4,5212.360318515836,3,Branch_4
2865,199500,-93.6416718,42.0157866,Crawford,12320,OneFam,Good,8,1609,True,True,Normal,1932,1990,3,5333.207174341268,2,Branch_4
2866,210000,-93.640612,42.016124,Crawford,14210,OneFam,Good,8,1801,True,True,Normal,1930,1959,3,5237.825647647812,2,Branch_4
2868,217500,-93.644203,42.013495,Crawford,12984,OneFam,Above_Average,7,1647,False,True,Normal,1977,1977,3,5622.500222759447,2,Branch_4
2869,257000,-93.639622,42.014936,Crawford,15600,OneFam,Good,9,2315,True,True,Normal,1950,1963,4,5210.673125655811,2,Branch_4
2870,157000,-93.639428,42.01359,Crawford,15750,TwoFmCon,Average,5,1336,False,True,Normal,1953,1953,2,5255.3518036111755,1,Branch_4
2871,223000,-93.643489,42.011793,Crawford,16381,OneFam,Average,7,1844,False,True,Normal,1969,1969,3,5644.17730401378,2,Branch_4
2873,145400,-93.62841,42.022709,Iowa_DOT_and_Rail_Road,7000,OneFam,Good,6,1285,True,True,Normal,1926,1950,3,4045.2784865079093,1,Branch_4
2874,72000,-93.628298,42.020441,Iowa_DOT_and_Rail_Road,8534,OneFam,Below_Average,4,672,False,False,Normal,1925,1950,2,4114.706828008633,1,Branch_4
2875,85000,-93.629496,42.020855,Iowa_DOT_and_Rail_Road,7030,OneFam,Above_Average,4,641,False,True,Normal,1925,1950,2,4193.204395144885,1,Branch_4
2877,139000,-93.625147,42.02153,Iowa_DOT_and_Rail_Road,9060,OneFam,Average,6,1638,True,True,Normal,1957,1957,4,3828.274619199975,2,Branch_4
2878,108000,-93.615307,42.019025,Iowa_DOT_and_Rail_Road,11040,OneFam,Above_Average,7,1336,True,True,Normal,1920,1950,3,3196.7901072193226,2,Branch_4
2882,78000,-93.604344,42.022603,Iowa_DOT_and_Rail_Road,8520,OneFam,Average,6,936,True,False,Normal,1916,1950,2,2211.8995451079995,1,Branch_4
2883,375000,-93.616026,42.009398,Crawford,5748,TwnhsE,Average,5,1778,False,True,Partial,2005,2006,2,3874.810606707941,2,Branch_4
